,P,EFFECTSIZE,TF,FDR,SNP,GENE
142,0.034195644932815475,0.14575089671428565,ARNTL,0.08548911233203868,,ARNTL
143,0.00011653705648569454,0.19003794454761908,RUNX2,0.0012859261405318019,,RUNX2
144,0.42653462795104335,0.07527721295238099,PAX8,0.5373664604107633,,PAX8
145,0.33718614819702886,0.05494607633333337,MAX,0.4572015568773272,,MAX
146,0.7885812610076451,-0.010554592142856922,NFIA,0.8608154564388475,,NFIA
147,0.06613605083643102,0.10528761433333333,RORC,0.12983764581385232,,RORC
148,0.09505406861190778,-0.04245040456190485,DBP,0.17481208020580744,,DBP
149,0.09783701826193805,-0.1049165915238095,ZNF524,0.17688048499333434,,ZNF524
150,0.004564491999705358,-0.07759137304761898,GATA5,0.018969317401372917,,GATA5
151,0.27759680100152007,0.006010702747476199,ZNF350,0.4019501190972236,,ZNF350
152,0.14729348150718494,0.07441907365238093,NR1H2,0.24295832001185147,,NR1H2
153,0.018118822049238606,0.1782695135238095,FLI1,0.05223444194375094,,FLI1
154,0.23044145529308072,-0.0437853387619046,HIC1,0.3445853537092796,,HIC1
155,0.00047184408341308245,-0.24868465283904764,MLXIPL,0.003511397830050846,,MLXIPL
156,0.1111249715399007,-0.08527198789047619,PPARD,0.19865916699870517,,PPARD
157,0.9356568119961298,-0.012037136190476083,DNMT1,0.9692511934298191,,DNMT1
158,0.14166347845203267,0.07254263504761893,JDP2,0.23734195342748926,,JDP2
159,0.04379460659588573,0.0927054491542857,MNT,0.1001019579334531,,MNT
160,0.01925760690714028,0.11147325023809523,GATA2,0.054534816020220256,,GATA2
161,0.0008110311928543337,-0.13744399014809525,TCF7L1,0.005521914504540144,,TCF7L1
162,0.025372275237742256,-0.196273155247619,HIC2,0.06600917135022376,,HIC2
163,0.5710576059674183,-0.026421806225238098,ETV7,0.6743115642419699,,ETV7
164,0.09368521505891651,0.09817570095238093,SRF,0.17329057120724442,,SRF
165,0.418940995407603,-0.06206231657142858,MITF,0.5319885655969562,,MITF
166,0.9871185253579053,0.00017042329523803135,HOXA5,0.9902129407978988,,HOXA5
167,0.2987039729626461,-0.0749115156666666,PBX3,0.41923364626336296,,PBX3
168,4.609367890284038e-05,-0.19904799057142847,IRX5,0.0007424533529884702,,IRX5
169,0.06509968883822714,0.06453439267142858,MECOM,0.12859197795205363,,MECOM
170,0.31120923886645796,0.037072075304761865,HOXC6,0.4317747062371996,,HOXC6
171,8.689690258250338e-05,0.5016138547380953,BCL6,0.0010695003394769647,,BCL6
172,0.24101640548390574,0.09637485617095237,TCF7,0.3587220918830225,,TCF7
173,0.00028259461032125534,0.21844185133333333,CDX2,0.0025837221515086204,,CDX2
174,0.00017646208738709304,0.175244298202,TBX19,0.0018822622654623257,,TBX19
175,0.17788268848847621,0.17639395699238092,ATF6,0.2831963199816537,,ATF6
