,P,EFFECTSIZE,TF,FDR,SNP,GENE
269,0.06886465183050453,-0.0771935629661393,NRF1,0.13355568839855422,,NRF1
270,0.00013299900653142456,-0.1139931772940858,YBX1,0.0008866600435428304,,YBX1
271,0.10346874969924708,-0.0527591189764281,MESP1,0.17288372111254008,,MESP1
272,0.042561959033753774,0.09379408519422372,MTF1,0.09140823416645105,,MTF1
273,0.9578084686395131,-0.006568168838394506,NR2C2,0.9730117776655371,,NR2C2
274,0.011973113899739757,-0.11116727925546821,LHX2,0.03089835845094131,,LHX2
275,3.925701833581934e-05,-0.14293735920641332,E2F7,0.00036947781963124086,,E2F7
276,0.006912332787591937,-0.18811251703792736,MEF2C,0.01992744587413892,,MEF2C
277,0.04533516629500198,-0.04886435540373754,CREM,0.09671502142933755,,CREM
278,0.00037190470755227555,-0.13280764968878744,ELK4,0.0018890397843925107,,ELK4
279,0.0653553616029696,0.05559674843954132,MBD2,0.12830500437392806,,MBD2
280,0.10284730123183325,0.05189879669080483,TFEC,0.17288372111254008,,TFEC
281,0.1053510175529541,0.037119030276088316,RELB,0.17288372111254008,,RELB
282,0.007547989630927217,-0.12058020488851151,FOXJ2,0.021374837892891234,,FOXJ2
283,0.6131892621004873,-0.022471530628906347,FOXP3,0.7161334447888903,,FOXP3
284,0.019308099068177483,0.08184031822550221,ZNF410,0.04680751289255148,,ZNF410
