,P,EFFECTSIZE,TF,FDR,SNP,GENE
165,0.004312080715626684,-0.20099876364035088,MITF,0.008465434533745637,,MITF
166,0.03403452064830734,-0.09680827760438598,HOXA5,0.05312705662174804,,HOXA5
167,0.003413117476939118,0.09880723892017546,PBX3,0.006869167249185647,,PBX3
168,4.142359982305558e-08,-0.37125301390210524,IRX5,2.7467448966502665e-06,,IRX5
169,0.12020127514028749,-0.03943270300596492,MECOM,0.16437781215765812,,MECOM
170,0.0007965544124646798,-0.10777220407017546,HOXC6,0.002106590181724773,,HOXC6
171,8.071371499997689e-07,0.5702824839824561,BCL6,1.434910488888478e-05,,BCL6
172,0.04371619125636648,0.04243410957017546,TCF7,0.0653700056169966,,TCF7
173,0.12196403808628337,0.07851144411403504,CDX2,0.1653749668966554,,CDX2
174,0.00029632933443591073,0.10426103979824564,TBX19,0.0009775813094792933,,TBX19
175,0.14072129425469695,-0.09463402784912281,ATF6,0.18841344837448964,,ATF6
176,2.0346273702630867e-06,-0.20890498057087717,POU6F1,2.959457993109944e-05,,POU6F1
177,3.2486115435789984e-06,0.22505433356964907,KDM2B,3.850206273871405e-05,,KDM2B
178,0.0067804907909865516,-0.08033508587719307,USF1,0.012688637737518691,,USF1
179,0.007405251320948754,0.13375325375535962,ETV5,0.013697574697708678,,ETV5
180,0.2917360486688958,0.01796931882456143,ARNT2,0.3444853711219434,,ARNT2
181,0.0013757144099973656,-0.11070004207017525,HOXB2,0.003285288143277291,,HOXB2
182,0.07012835234078212,-0.06906316422807007,ETS2,0.1006326132244407,,ETS2
183,6.319771272206321e-05,-0.1795740656150035,MEF2B,0.0003064131525918216,,MEF2B
184,0.0009580692353128622,0.16001615704543865,IRF2,0.0024724367362912573,,IRF2
185,0.27202814018412735,0.03872752799982457,MSX1,0.3260262354266695,,MSX1
186,4.0711889122980424e-05,0.3209514027008772,SREBF2,0.00022081024609074126,,SREBF2
187,1.58543961922696e-05,-0.15545726916929825,NFATC3,0.00010794482513885684,,NFATC3
188,0.06462886833989168,-0.09170211610385964,ONECUT2,0.09400562667620607,,ONECUT2
189,0.0012103305527472478,0.5063649799991229,HNF1A,0.002979275206762456,,HNF1A
190,0.041465654838027347,-0.04920018943070176,SPI1,0.06318575975318452,,SPI1
191,0.0005318167700518772,0.16850631736842114,FOXJ3,0.0015194764858625066,,FOXJ3
192,0.009003432872796722,-0.20890285071052628,MYC,0.01609552245416174,,MYC
193,0.4168697962706711,-0.02840512253157895,ZNF683,0.4764226243093384,,ZNF683
194,0.001120123822543766,-0.15873934001754386,NFYA,0.0027786017303411247,,NFYA
195,0.11334898808782598,0.04963845394736838,HOXA13,0.155672429991864,,HOXA13
196,0.2563167212880547,0.04534723054824563,PLAG1,0.3118682540386977,,PLAG1
197,0.0003412977096325193,-0.17289644609912286,TBX3,0.0010707379125726097,,TBX3
198,0.018534056899977884,0.19285541782105264,STAT3,0.030571640247386202,,STAT3
199,0.0009834751160201285,0.2110224148771931,HES1,0.002517696297011529,,HES1
200,0.03281358246318269,-0.12647123798245602,KLF6,0.05147228621675716,,KLF6
201,0.40848754424573797,0.0386614208947369,JUND,0.47020148977926673,,JUND
202,0.0006606246507128182,-0.17471887473245623,FOXC1,0.0017915244765093375,,FOXC1
203,0.024327848291593044,-0.07625426470175434,ELF3,0.03892455726654887,,ELF3
204,0.00029632933443591073,0.1574902863736842,RFX5,0.0009775813094792933,,RFX5
205,6.336329784686868e-06,-0.23613526404385954,TBX15,5.7932158031422794e-05,,TBX15
206,0.0023236516866981596,0.16950152347368408,TFAP2A,0.004990392884183967,,TFAP2A
207,0.10057020771329979,-0.08380416550263164,SMAD4,0.14053478807098663,,SMAD4
208,0.9502036339118756,0.0020080373952631562,ELK1,0.956179757395598,,ELK1
209,5.7563356064470264e-05,0.0712179660087719,ZNF333,0.0002878167803223513,,ZNF333
210,3.700208839910832e-05,0.24622042066140354,ZBTB33,0.0002077310225914853,,ZBTB33
211,9.248976848072909e-06,-0.2058537415736842,XBP1,6.882959514844955e-05,,XBP1
212,0.5790914202401183,-0.01871837732280704,MEF2D,0.6176975149227928,,MEF2D
213,0.01611932147993318,-0.06559181262807015,FOXI1,0.02714833091357167,,FOXI1
214,0.721587152254387,-0.02105559359649145,CTCF,0.7570750449882093,,CTCF
215,0.43393544168884257,-0.013004680514912263,HOXB3,0.48894134274799167,,HOXB3
216,0.0003817873898431039,-0.1174424275385965,STAT5B,0.0011635425214266022,,STAT5B
217,0.03861819573420963,0.044073758383508826,TBX21,0.05941260882186097,,TBX21
218,0.0002569576874181495,-0.08846771503508774,HOMEZ,0.0008841554835893316,,HOMEZ
